Product ID,Product Name,Size,Total Inventory,Price,Expiry
405485,Budesonide,750ML,0,15.99,31-12-20
19593,Loratadine,750ML,70,10.49,04-12-20
28452,Aceclofenac,750ML,0,193.99,01-12-20
62901,Fenoprofen,750ML,9,24.99,12-12-20
48592,Choline,750ML,62,24.99,31-12-20
333243,Paracetamol,750ML,0,14.99,04-12-20
89759,Lorazepam,750ML,59,15.99,19-01-21
64939,Temazepam,1.5L,1,18.99,07-03-21
77453,Budesonide,750ML,15,40.99,01-12-20
55069,Loratadine,750ML,0,7.79,12-12-20
320606,Aceclofenac,750ML,8,20.99,31-12-20
74972,Fenoprofen,750ML,12,33.99,04-12-20
40282,Choline,375ML,0,14.39,19-01-21
40138,Paracetamol,750ML,0,10.99,07-03-21
19984,Lorazepam,750ML,0,8.49,01-12-20
47826,Temazepam,750ML,0,23.99,12-12-20
336618,Budesonide,750ML,0,41.99,31-12-20
70239,Loratadine,750ML,0,13.49,04-12-20
41438,Aceclofenac,750ML,0,81.99,19-01-21
417682,Fenoprofen,750ML,0,10.99,07-03-21
309962,Choline,750ML,0,28.99,08-04-21
86274,Paracetamol,375ML,0,2.99,04-07-20
46663,Lorazepam,750ML,32,32.99,01-12-20
321281,Temazepam,750ML,0,32.99,12-12-20
321359,Budesonide,750ML,0,7.49,31-12-20
72756,Loratadine,750ML,48,14.99,04-12-20
327506,Aceclofenac,750ML,8,24.99,01-12-20
40046,Fenoprofen,750ML,0,30.99,12-12-20
25289,Choline,12.0Z,0,14.99,31-12-20
323191,Paracetamol,750ML,0,22.99,04-12-20
70151,Lorazepam,750ML,0,37.99,19-01-21
349762,Temazepam,750ML,11,18.99,07-03-21
306062,Budesonide,750ML,37,10.49,01-12-20
64151,Loratadine,12.0Z,0,15.99,12-12-20
411892,Aceclofenac,750ML,0,11.99,31-12-20
70782,Fenoprofen,750ML,0,25.99,04-12-20
232064,Choline,750ML,0,12.69,19-01-21
340878,Paracetamol,750ML,0,19.99,07-03-21
339232,Lorazepam,750ML,0,8.99,01-12-20
10855,Temazepam,1.75L,0,74.99,12-12-20
314322,Budesonide,750ML,47,12.99,31-12-20
13265,Loratadine,16.0Z,16,11.99,04-12-20
30843,Aceclofenac,12.0Z,0,9.99,19-01-21
63416,Fenoprofen,750ML,94,17.99,07-03-21
369837,Choline,750ML,0,19.69,08-04-21
329389,Paracetamol,750ML,0,16.99,04-07-20
47683,Lorazepam,750ML,21,28.99,01-12-20
373877,Temazepam,750ML,0,22.99,12-12-20
312604,Budesonide,750ML,0,6.99,31-12-20
58734,Loratadine,750ML,31,25.99,04-12-20
332132,Aceclofenac,750ML,0,5.99,01-12-20
349431,Fenoprofen,750ML,0,15.99,12-12-20
82775,Choline,750ML,283,10.49,31-12-20
341117,Paracetamol,750ML,61,21.99,04-12-20
43556,Lorazepam,750ML,0,14.49,19-01-21
301314,Temazepam,750ML,0,42.99,07-03-21
49032,Budesonide,750ML,0,16.99,01-12-20
412066,Loratadine,750ML,0,17.49,12-12-20
336367,Aceclofenac,750ML,0,12.99,31-12-20
376051,Fenoprofen,750ML,0,25.99,04-12-20
27632,Choline,12.0Z,12,10.99,19-01-21
393681,Paracetamol,750ML,0,15.69,07-03-21
333296,Lorazepam,750ML,0,30.99,01-12-20
29622,Temazepam,12.0Z,0,12.99,12-12-20
81657,Budesonide,3L,4,14.99,31-12-20
303348,Loratadine,375ML,0,15.49,04-12-20
12385,Aceclofenac,12.0Z,308,11.99,19-01-21
322248,Fenoprofen,750ML,1,86.99,07-03-21
399348,Choline,750ML,0,31.99,08-04-21
32220,Paracetamol,750ML,0,65.99,04-07-20
74268,Lorazepam,750ML,0,34.99,01-12-20
338468,Temazepam,750ML,166,16.99,12-12-20
49063,Budesonide,1L,0,27.99,31-12-20
29952,Loratadine,12.0Z,0,13.99,04-12-20
193488,Aceclofenac,187ML,0,5.59,01-12-20
335482,Fenoprofen,750ML,0,16.49,12-12-20
166409,Choline,750ML,0,27.99,31-12-20
327340,Paracetamol,750ML,0,58.99,04-12-20
126349,Lorazepam,750ML,0,9.99,19-01-21
29122,Temazepam,1L,0,13.99,07-03-21
318069,Budesonide,750ML,0,10.69,01-12-20
347052,Loratadine,750ML,0,19.39,12-12-20
317079,Aceclofenac,750ML,0,12.99,31-12-20
84002,Fenoprofen,750ML,41,11.69,04-12-20
85740,Choline,750ML,123,10.49,19-01-21
68507,Paracetamol,12.0Z,0,11.99,07-03-21
319078,Lorazepam,750ML,0,9.39,01-12-20
188638,Temazepam,750ML,0,13.49,12-12-20
333447,Budesonide,750ML,0,61.99,31-12-20
305427,Loratadine,1.5L,0,17.39,04-12-20
310048,Aceclofenac,750ML,0,21.99,19-01-21
333550,Fenoprofen,750ML,0,9.49,07-03-21
353892,Choline,750ML,0,7.99,08-04-21
304914,Paracetamol,750ML,17,17.69,04-07-20
13365,Lorazepam,12.0Z,2144,14.99,01-12-20
348630,Temazepam,3L,11,21.99,12-12-20
48428,Budesonide,1.75L,86,42.99,31-12-20
341395,Loratadine,750ML,0,22.99,04-12-20
55598,Aceclofenac,750ML,295,39.99,01-12-20
43392,Fenoprofen,750ML,236,15.49,12-12-20
82260,Choline,750ML,93,40.99,31-12-20
50713,Paracetamol,12.0Z,36,8.99,04-12-20
3441,Lorazepam,12.0Z,0,20.99,19-01-21
80497,Temazepam,750ML,150,15.49,07-03-21
68374,Budesonide,12.0Z,16,11.99,01-12-20
399329,Loratadine,187ML,112,3.59,12-12-20
89206,Aceclofenac,750ML,266,11.69,31-12-20
78746,Fenoprofen,1.75L,72,30.99,04-12-20
37621,Choline,750ML,389,17.99,19-01-21
62430,Paracetamol,750ML,277,12.49,07-03-21
78723,Lorazepam,750ML,152,18.99,01-12-20
342104,Temazepam,1.75L,370,26.99,12-12-20
29204,Budesonide,11.2Z,0,22.99,31-12-20
86277,Loratadine,750ML,451,11.99,04-12-20
70343,Aceclofenac,750ML,182,23.99,19-01-21
426270,Fenoprofen,750ML,0,8.49,07-03-21
12944,Choline,11.2Z,492,9.99,08-04-21
321396,Paracetamol,750ML,0,14.69,04-07-20
178063,Lorazepam,750ML,191,10.49,01-12-20
42796,Temazepam,750ML,17,12.49,12-12-20
21130,Budesonide,750ML,0,64.99,31-12-20
32662,Loratadine,750ML,0,34.99,04-12-20
46232,Aceclofenac,200ML,1,20.99,01-12-20
68445,Fenoprofen,12.0Z,175,11.99,12-12-20
242085,Choline,750ML,1,84.99,31-12-20
75237,Paracetamol,750ML,9,17.99,04-12-20
404241,Lorazepam,750ML,0,7.79,19-01-21
64459,Temazepam,750ML,3,26.99,07-03-21
342023,Budesonide,3L,0,36.99,01-12-20
72782,Loratadine,50ML,8,2.99,12-12-20
78679,Aceclofenac,750ML,151,33.99,31-12-20
326447,Fenoprofen,750ML,15,79.99,04-12-20
340488,Choline,750ML,0,10.49,19-01-21
59773,Paracetamol,1L,0,0.25,07-03-21
373346,Lorazepam,750ML,33,51.99,01-12-20
80942,Temazepam,750ML,102,4.79,12-12-20
326874,Budesonide,750ML,0,22.99,31-12-20
199346,Loratadine,750ML,0,14.69,04-12-20
332130,Aceclofenac,750ML,0,6.99,19-01-21
388963,Fenoprofen,750ML,6,12.99,07-03-21
240552,Choline,750ML,0,49.99,08-04-21
330668,Paracetamol,750ML,0,8.99,04-07-20
81663,Lorazepam,1.5L,199,21.99,01-12-20
121436,Temazepam,750ML,0,12.69,12-12-20
5819,Budesonide,12.0Z,24,12.99,31-12-20
78988,Loratadine,375ML,3,26.99,04-12-20
137456,Aceclofenac,750ML,0,21.99,01-12-20
44308,Fenoprofen,750ML,0,69.99,12-12-20
310514,Choline,750ML,0,9.79,31-12-20
332829,Paracetamol,1L,0,17.99,04-12-20
330384,Lorazepam,750ML,0,11.69,19-01-21
347812,Temazepam,750ML,14,38.99,07-03-21
166741,Budesonide,750ML,0,26.99,01-12-20
70443,Loratadine,750ML,0,12.99,12-12-20
81502,Aceclofenac,750ML,3,12.99,31-12-20
337237,Fenoprofen,750ML,0,14.49,04-12-20
300904,Choline,750ML,0,10.99,19-01-21
29062,Paracetamol,12.0Z,0,13.99,07-03-21
72597,Lorazepam,750ML,36,12.99,01-12-20
336589,Temazepam,750ML,0,10.49,12-12-20
427072,Budesonide,750ML,0,15.99,31-12-20
323853,Loratadine,750ML,0,11.99,04-12-20
70345,Aceclofenac,750ML,3,37.99,19-01-21
23355,Fenoprofen,24.0Z,12,3.99,07-03-21
332576,Choline,750ML,0,85.99,08-04-21
23844,Paracetamol,12.0Z,120,20.99,04-07-20
71508,Lorazepam,750ML,0,32.99,01-12-20
336813,Temazepam,750ML,6,17.99,12-12-20
302112,Budesonide,750ML,0,11.39,31-12-20
118176,Loratadine,750ML,13,11.49,04-12-20
82463,Aceclofenac,750ML,0,18.49,01-12-20
61603,Fenoprofen,750ML,0,23.99,12-12-20
300537,Choline,750ML,0,10.99,31-12-20
94072,Paracetamol,12.0Z,1,32.99,04-12-20
69909,Lorazepam,16.0Z,0,3.99,19-01-21
326907,Temazepam,750ML,0,11.99,07-03-21
336047,Budesonide,750ML,0,22.99,01-12-20
75483,Loratadine,1L,0,17.99,12-12-20
232662,Aceclofenac,750ML,11,15.99,31-12-20
310314,Fenoprofen,750ML,39,13.99,04-12-20
312932,Choline,750ML,81,27.99,19-01-21
232426,Paracetamol,750ML,0,41.99,07-03-21
45426,Lorazepam,750ML,0,24.99,01-12-20
327864,Temazepam,750ML,54,21.99,12-12-20
22179,Budesonide,375ML,0,13.49,31-12-20
238792,Loratadine,750ML,5,10.69,04-12-20
48070,Aceclofenac,50ML,0,0.09,19-01-21
78387,Fenoprofen,1.5L,44,8.99,07-03-21
296882,Choline,1.75L,14,22.99,08-04-21
40558,Paracetamol,750ML,10,26.99,04-07-20
335022,Lorazepam,750ML,41,31.99,01-12-20
42210,Temazepam,750ML,167,12.99,12-12-20
63468,Budesonide,12.0Z,32,10.99,31-12-20
80714,Loratadine,1L,0,34.99,04-12-20
232004,Aceclofenac,1.5L,0,13.99,01-12-20
310541,Fenoprofen,750ML,0,14.69,12-12-20
84644,Choline,3L,124,24.99,31-12-20
29378,Paracetamol,50ML,225,2.99,04-12-20
52957,Lorazepam,750ML,306,16.99,19-01-21
50733,Temazepam,1.75L,151,48.99,07-03-21
88765,Budesonide,355ML,154,4.99,01-12-20
85425,Loratadine,750ML,317,11.99,12-12-20
44132,Aceclofenac,750ML,153,26.99,31-12-20
22441,Fenoprofen,12.0Z,78,14.99,04-12-20
27294,Choline,1.75L,146,37.99,19-01-21
72710,Paracetamol,750ML,269,5.69,07-03-21
21792,Lorazepam,750ML,258,18.99,01-12-20
80895,Temazepam,250ML,306,8.99,12-12-20
47543,Budesonide,750ML,259,81.99,31-12-20
25454,Loratadine,355ML,388,9.49,04-12-20
81919,Aceclofenac,750ML,0,11.99,19-01-21
40122,Fenoprofen,750ML,8,175.99,07-03-21
57541,Choline,1.75L,1132,51.99,08-04-21
240866,Paracetamol,750ML,0,39.99,04-07-20
309402,Lorazepam,750ML,261,15.99,01-12-20
240522,Temazepam,750ML,106,29.99,12-12-20
332523,Budesonide,750ML,119,10.99,31-12-20
399795,Loratadine,750ML,0,10.99,04-12-20
349579,Aceclofenac,750ML,0,18.99,01-12-20
138371,Fenoprofen,750ML,0,10.49,12-12-20
310230,Choline,750ML,0,19.39,31-12-20
329740,Paracetamol,750ML,0,19.99,04-12-20
64281,Lorazepam,12.0Z,6,9.99,19-01-21
28614,Temazepam,375ML,0,8.99,07-03-21
70338,Budesonide,750ML,0,7.99,01-12-20
132020,Loratadine,750ML,0,17.99,12-12-20
139785,Aceclofenac,750ML,0,10.99,31-12-20
23744,Fenoprofen,750ML,0,15.39,04-12-20
311902,Choline,750ML,0,10.99,19-01-21
309223,Paracetamol,750ML,20,3.99,07-03-21
324343,Lorazepam,750ML,0,132.99,01-12-20
59684,Temazepam,14.4Z,0,0.15,12-12-20
46493,Budesonide,750ML,0,11.69,31-12-20
28886,Loratadine,750ML,183,16.99,04-12-20
83553,Aceclofenac,750ML,7,10.49,19-01-21
44294,Fenoprofen,750ML,0,9.59,07-03-21
347047,Choline,750ML,47,13.99,08-04-21
49013,Paracetamol,750ML,0,8.99,04-07-20
47639,Lorazepam,750ML,0,19.39,01-12-20
344323,Temazepam,750ML,0,24.99,12-12-20
10864,Budesonide,750ML,0,18.99,31-12-20
329344,Loratadine,750ML,0,114.99,04-12-20
83998,Aceclofenac,1.5L,47,19.99,01-12-20
50253,Fenoprofen,750ML,146,21.99,12-12-20
338408,Choline,750ML,0,40.99,31-12-20
10413,Paracetamol,750ML,426,14.49,04-12-20
73376,Lorazepam,750ML,195,65.99,19-01-21
48978,Temazepam,12.0Z,3060,18.99,07-03-21
50415,Budesonide,750ML,160,23.99,01-12-20
311317,Loratadine,750ML,0,8.79,12-12-20
56588,Aceclofenac,750ML,119,45.99,31-12-20
71455,Fenoprofen,750ML,114,43.99,04-12-20
33480,Choline,1L,205,26.99,19-01-21
308866,Paracetamol,750ML,0,10.99,07-03-21
241746,Lorazepam,375ML,1167,6.99,01-12-20
70109,Temazepam,750ML,447,15.99,12-12-20
23193,Budesonide,12.0Z,2100,18.99,31-12-20
15270,Loratadine,750ML,645,42.99,04-12-20
336689,Aceclofenac,750ML,112,7.99,19-01-21
329117,Fenoprofen,750ML,0,4.99,07-03-21
346463,Choline,1.5L,0,10.99,08-04-21
308536,Paracetamol,750ML,0,29.99,04-07-20
334382,Lorazepam,750ML,0,11.99,01-12-20
77029,Temazepam,750ML,0,100.99,12-12-20
358014,Budesonide,750ML,0,68.99,31-12-20
33626,Loratadine,750ML,0,12.99,04-12-20
25550,Aceclofenac,1L,0,30.99,01-12-20
342121,Fenoprofen,750ML,42,17.49,12-12-20
431460,Choline,750ML,0,28.99,31-12-20
339874,Paracetamol,750ML,0,4.99,04-12-20
70582,Lorazepam,750ML,10,40.99,19-01-21
334490,Temazepam,750ML,0,29.99,07-03-21
368920,Budesonide,750ML,0,13.99,01-12-20
312079,Loratadine,750ML,0,8.99,12-12-20
86766,Aceclofenac,750ML,0,19.99,31-12-20
24692,Fenoprofen,5L,0,23.99,04-12-20
325377,Choline,750ML,9,74.99,19-01-21
44586,Paracetamol,750ML,0,28.99,07-03-21
316678,Lorazepam,750ML,0,16.99,01-12-20
59358,Temazepam,750ML,0,12.99,12-12-20
71149,Budesonide,750ML,25,48.99,31-12-20
40326,Loratadine,750ML,4,30.99,04-12-20
46091,Aceclofenac,750ML,0,22.99,19-01-21
338462,Fenoprofen,750ML,0,62.99,07-03-21
332567,Choline,750ML,0,6.49,08-04-21
320258,Paracetamol,750ML,8,40.99,04-07-20
32158,Lorazepam,375ML,63,14.49,01-12-20
46532,Temazepam,750ML,0,19.49,12-12-20
84766,Budesonide,750ML,83,7.19,31-12-20
74915,Loratadine,1.75L,117,171.99,04-12-20
357654,Aceclofenac,750ML,0,18.99,01-12-20
348396,Fenoprofen,1.75L,63,23.99,12-12-20
310326,Choline,750ML,6,31.99,31-12-20
340833,Paracetamol,750ML,0,31.99,04-12-20
70894,Lorazepam,750ML,163,13.49,19-01-21
60540,Temazepam,12.0Z,0,21.99,07-03-21
328394,Budesonide,1.5L,8,134.99,01-12-20
23930,Loratadine,750ML,95,24.99,12-12-20
83967,Aceclofenac,750ML,190,21.99,31-12-20
426229,Fenoprofen,750ML,4,21.99,04-12-20
26995,Choline,12.0Z,42,13.99,19-01-21
10267,Paracetamol,750ML,0,8.99,07-03-21
40943,Lorazepam,1.75L,0,15.49,01-12-20
46545,Temazepam,750ML,4,31.99,12-12-20
38822,Budesonide,1L,99,8.99,31-12-20
45159,Loratadine,750ML,0,11.99,04-12-20
333802,Aceclofenac,750ML,0,11.99,19-01-21
361747,Fenoprofen,750ML,7,11.99,07-03-21
310889,Choline,750ML,0,11.99,08-04-21
63894,Paracetamol,1.5L,15,25.99,04-07-20
355790,Lorazepam,750ML,152,14.99,01-12-20
239768,Temazepam,1.5L,87,15.99,12-12-20
356468,Budesonide,750ML,96,73.99,31-12-20
348402,Loratadine,50ML,1524,0.99,04-12-20
30888,Aceclofenac,12.0Z,0,18.99,01-12-20
73309,Fenoprofen,1.75L,25,23.99,12-12-20
203939,Choline,750ML,8,7.99,31-12-20
300043,Paracetamol,750ML,11,10.99,04-12-20
411000,Lorazepam,750ML,0,15.99,19-01-21
188115,Temazepam,375ML,0,13.99,07-03-21
85417,Budesonide,750ML,37,11.99,01-12-20
75346,Loratadine,750ML,18,20.99,12-12-20
47085,Aceclofenac,750ML,10,18.49,31-12-20
326910,Fenoprofen,750ML,0,10.99,04-12-20
405655,Choline,750ML,0,11.49,19-01-21
55476,Paracetamol,1.75L,180,14.49,07-03-21
328559,Lorazepam,750ML,0,12.69,01-12-20
234884,Temazepam,750ML,0,10.49,12-12-20
399574,Budesonide,180ML,65,5.99,31-12-20
315996,Loratadine,750ML,0,15.99,04-12-20
124672,Aceclofenac,750ML,0,24.99,19-01-21
68314,Fenoprofen,1.5L,126,27.99,07-03-21
84810,Choline,750ML,0,7.39,08-04-21
349569,Paracetamol,750ML,0,7.79,04-07-20
305324,Lorazepam,750ML,12,11.99,01-12-20
52884,Temazepam,750ML,59,17.99,12-12-20
19267,Budesonide,750ML,7,283.99,31-12-20
348482,Loratadine,187ML,0,5.99,04-12-20
26727,Aceclofenac,750ML,474,10.49,01-12-20
127035,Fenoprofen,750ML,0,64.99,12-12-20
27685,Choline,1.75L,179,23.99,31-12-20
19356,Paracetamol,750ML,36,14.49,04-12-20
69572,Lorazepam,16.0Z,48,6.99,19-01-21
345781,Temazepam,750ML,0,244.99,07-03-21
329692,Budesonide,750ML,0,10.49,01-12-20
242121,Loratadine,750ML,0,37.99,12-12-20
75357,Aceclofenac,750ML,0,20.99,31-12-20
325718,Fenoprofen,750ML,0,23.99,04-12-20
239736,Choline,3L,4,27.99,19-01-21
352096,Paracetamol,750ML,5,70.99,07-03-21
321516,Lorazepam,750ML,5,18.99,01-12-20
47908,Temazepam,750ML,0,70.99,12-12-20
42853,Budesonide,750ML,193,29.99,31-12-20
312728,Loratadine,750ML,0,14.39,04-12-20
301553,Aceclofenac,750ML,10,17.99,19-01-21
41473,Fenoprofen,750ML,24,19.99,07-03-21
296900,Choline,750ML,0,17.39,08-04-21
196673,Paracetamol,750ML,0,12.99,04-07-20
312606,Lorazepam,750ML,0,74.99,01-12-20
322405,Temazepam,750ML,11,25.99,12-12-20
12144,Budesonide,750ML,9,10.49,31-12-20
344369,Loratadine,750ML,0,11.99,04-12-20
73137,Aceclofenac,750ML,12,24.99,01-12-20
357794,Fenoprofen,50ML,0,23.92,12-12-20
335253,Choline,750ML,33,21.99,31-12-20
240571,Paracetamol,750ML,0,11.99,04-12-20
89463,Lorazepam,750ML,0,11.99,19-01-21
333923,Temazepam,750ML,0,4.99,07-03-21
80900,Budesonide,750ML,125,7.49,01-12-20
41693,Loratadine,750ML,20,20.99,12-12-20
332878,Aceclofenac,750ML,0,8.99,31-12-20
346160,Fenoprofen,750ML,11,9.99,04-12-20
84688,Choline,750ML,242,8.79,19-01-21
341815,Paracetamol,750ML,0,44.99,07-03-21
70664,Lorazepam,375ML,0,23.99,01-12-20
80390,Temazepam,750ML,38,10.99,12-12-20
84484,Budesonide,750ML,113,5.99,31-12-20
319322,Loratadine,750ML,0,10.99,04-12-20
90110,Aceclofenac,12.0Z,79,9.99,19-01-21
74989,Fenoprofen,1.75L,165,55.99,07-03-21
312335,Choline,750ML,0,11.99,08-04-21
70164,Paracetamol,750ML,29,37.99,04-07-20
81154,Lorazepam,750ML,5,55.99,01-12-20
74906,Temazepam,750ML,24,245.99,12-12-20
351393,Budesonide,750ML,0,9.99,31-12-20
71370,Loratadine,750ML,232,31.99,04-12-20
80293,Aceclofenac,5L,173,20.99,01-12-20
73909,Fenoprofen,750ML,281,23.99,12-12-20
80802,Choline,1.5L,151,11.99,31-12-20
34924,Paracetamol,750ML,0,13.49,04-12-20
71070,Lorazepam,750ML,-2,27.99,19-01-21
79503,Temazepam,750ML,311,29.99,07-03-21
34258,Budesonide,750ML,310,16.99,01-12-20
28707,Loratadine,11.2Z,6,8.99,12-12-20
70115,Aceclofenac,750ML,0,11.99,31-12-20
3077,Fenoprofen,12.0Z,300,12.99,04-12-20
42470,Choline,1.5L,0,15.99,19-01-21
72481,Paracetamol,750ML,114,20.99,07-03-21
66680,Lorazepam,750ML,0,15.99,01-12-20
240902,Temazepam,750ML,128,89.99,12-12-20
432245,Budesonide,750ML,289,12.49,31-12-20
70924,Loratadine,375ML,389,2.99,04-12-20
70450,Aceclofenac,750ML,166,22.99,19-01-21
70733,Fenoprofen,750ML,0,11.49,07-03-21
301570,Choline,750ML,0,8.99,08-04-21
4278,Paracetamol,12.0Z,0,15.99,04-07-20
307707,Lorazepam,750ML,0,16.49,01-12-20
27075,Temazepam,12.0Z,0,15.99,12-12-20
72321,Budesonide,750ML,0,23.99,31-12-20
351873,Loratadine,750ML,0,28.99,04-12-20
10122,Aceclofenac,12.0Z,0,22.99,01-12-20
311936,Fenoprofen,750ML,0,12.99,12-12-20
40019,Choline,750ML,0,91.99,31-12-20
323227,Paracetamol,750ML,13,10.99,04-12-20
84614,Lorazepam,375ML,10,33.99,19-01-21
25030,Temazepam,3L,0,153.99,07-03-21
10050,Budesonide,12.0Z,16,7.99,01-12-20
48155,Loratadine,750ML,6,74.99,12-12-20
340829,Aceclofenac,750ML,0,15.99,31-12-20
344371,Fenoprofen,750ML,0,20.99,04-12-20
337857,Choline,750ML,0,101.99,19-01-21
338764,Paracetamol,750ML,0,21.99,07-03-21
28682,Lorazepam,12.0Z,192,21.99,01-12-20
40941,Temazepam,750ML,0,32.99,12-12-20
36706,Budesonide,750ML,35,26.99,31-12-20
161853,Loratadine,750ML,10,25.99,04-12-20
22935,Aceclofenac,12.0Z,0,35.99,19-01-21
346696,Fenoprofen,750ML,0,14.49,07-03-21
437131,Choline,750ML,0,10.99,08-04-21
44042,Paracetamol,750ML,58,13.49,04-07-20
338296,Lorazepam,750ML,9,6.99,01-12-20
81035,Temazepam,750ML,226,15.49,12-12-20
323622,Budesonide,750ML,0,15.99,31-12-20
64333,Loratadine,12.0Z,324,17.99,04-12-20
415332,Aceclofenac,750ML,0,19.49,01-12-20
71439,Fenoprofen,1.5L,0,14.99,12-12-20
337474,Choline,750ML,0,7.69,31-12-20
340492,Paracetamol,750ML,0,10.49,04-12-20
438847,Lorazepam,750ML,0,13.69,19-01-21
36772,Temazepam,16.0Z,4,8.99,07-03-21
75183,Budesonide,750ML,548,10.99,01-12-20
72446,Loratadine,50ML,1862,21.99,12-12-20
241718,Aceclofenac,750ML,0,74.99,31-12-20
51195,Fenoprofen,750ML,0,9.99,04-12-20
25518,Choline,1.75L,1,7.99,19-01-21
81240,Paracetamol,750ML,5,12.99,07-03-21
10865,Lorazepam,750ML,0,18.99,01-12-20
46751,Temazepam,750ML,0,18.99,12-12-20
342101,Budesonide,1.5L,2,13.49,31-12-20
46283,Loratadine,750ML,14,27.99,04-12-20
71285,Aceclofenac,1.5L,161,18.99,19-01-21
17930,Fenoprofen,50ML,366,1.69,07-03-21
83914,Choline,750ML,387,8.99,08-04-21
40375,Paracetamol,750ML,335,31.99,04-07-20
64282,Lorazepam,12.0Z,18,9.99,01-12-20
36250,Temazepam,1.75L,203,39.99,12-12-20
31054,Budesonide,750ML,65,19.99,31-12-20
79994,Loratadine,750ML,142,50.99,04-12-20
56960,Aceclofenac,750ML,18,42.99,01-12-20
90581,Fenoprofen,12.0Z,12,23.99,12-12-20
137839,Choline,750ML,54,18.99,31-12-20
240736,Paracetamol,187ML,275,11.37,04-12-20
69167,Lorazepam,750ML,253,11.49,19-01-21
26956,Temazepam,1.5L,279,13.49,07-03-21
308846,Budesonide,750ML,0,17.99,01-12-20
345991,Loratadine,750ML,0,20.99,12-12-20
333585,Aceclofenac,750ML,0,6.99,31-12-20
8982,Fenoprofen,12.0Z,0,14.99,04-12-20
87867,Choline,750ML,0,33.99,19-01-21
80807,Paracetamol,750ML,0,12.69,07-03-21
313796,Lorazepam,750ML,0,20.99,01-12-20
337271,Temazepam,750ML,12,14.49,12-12-20
310129,Budesonide,750ML,0,36.99,31-12-20
81623,Loratadine,750ML,0,16.99,04-12-20
62561,Aceclofenac,500ML,0,12.39,19-01-21
80893,Fenoprofen,750ML,15,9.49,07-03-21
57665,Choline,750ML,19,19.99,08-04-21
336747,Paracetamol,750ML,0,12.99,04-07-20
40562,Lorazepam,1.5L,0,8.59,01-12-20
242137,Temazepam,375ML,6,22.99,12-12-20
10163,Budesonide,12.0Z,0,11.99,31-12-20
29861,Loratadine,12.0Z,0,15.99,04-12-20
44151,Aceclofenac,300ML,11,13.49,01-12-20
431311,Fenoprofen,750ML,0,8.99,12-12-20
48106,Choline,50ML,106,2.79,31-12-20
333655,Paracetamol,750ML,0,35.99,04-12-20
349127,Lorazepam,750ML,0,32.99,19-01-21
80371,Temazepam,750ML,20,17.99,07-03-21
10100,Budesonide,12.0Z,0,11.99,01-12-20
10407,Loratadine,12.0Z,0,13.99,12-12-20
374920,Aceclofenac,750ML,0,9.79,31-12-20
304600,Fenoprofen,750ML,0,9.99,04-12-20
73285,Choline,750ML,37,26.99,19-01-21
27396,Paracetamol,12.0Z,0,11.99,07-03-21
26482,Lorazepam,12.0Z,0,12.99,01-12-20
24430,Temazepam,750ML,0,10.99,12-12-20
79170,Budesonide,750ML,0,16.99,31-12-20
301741,Loratadine,750ML,0,11.99,04-12-20
340891,Aceclofenac,750ML,0,28.99,19-01-21
355088,Fenoprofen,187ML,0,2.99,07-03-21
82226,Choline,750ML,1,12.99,08-04-21
308699,Paracetamol,750ML,0,12.49,04-07-20
304631,Lorazepam,750ML,0,10.49,01-12-20
166725,Temazepam,10.0Z,0,2.49,12-12-20
69427,Budesonide,750ML,89,64.99,31-12-20
333862,Loratadine,750ML,0,22.99,04-12-20
242174,Aceclofenac,1.5L,0,8.19,01-12-20
318609,Fenoprofen,750ML,2,15.99,12-12-20
72485,Choline,50ML,180,13.99,31-12-20
412473,Paracetamol,750ML,1,12.99,04-12-20
405817,Lorazepam,750ML,92,7.59,19-01-21
62227,Temazepam,50ML,194,5.69,07-03-21
48199,Budesonide,750ML,0,29.99,01-12-20
70298,Loratadine,750ML,11,289.99,12-12-20
40613,Aceclofenac,750ML,0,10.99,31-12-20
81585,Fenoprofen,750ML,0,26.99,04-12-20
23268,Choline,12.0Z,0,13.99,19-01-21
318246,Paracetamol,750ML,4,13.99,07-03-21
44820,Lorazepam,750ML,0,9.99,01-12-20
337067,Temazepam,750ML,8,11.99,12-12-20
48011,Budesonide,1L,0,0.69,31-12-20
426172,Loratadine,750ML,0,18.99,04-12-20
40093,Aceclofenac,375ML,0,26.99,19-01-21
28119,Fenoprofen,750ML,0,17.99,07-03-21
148547,Choline,1.8L,0,51.99,08-04-21
70962,Paracetamol,750ML,0,12.79,04-07-20
441075,Lorazepam,750ML,0,20.99,01-12-20
349694,Temazepam,750ML,0,74.99,12-12-20
94099,Budesonide,16.9Z,0,2.99,31-12-20
10676,Loratadine,750ML,0,27.99,04-12-20
333431,Aceclofenac,750ML,0,11.49,01-12-20
71021,Fenoprofen,750ML,0,10.99,12-12-20
28145,Choline,12.0Z,0,11.99,31-12-20
166500,Paracetamol,750ML,22,17.99,04-12-20
332366,Lorazepam,750ML,0,13.99,19-01-21
48164,Temazepam,375ML,0,26.99,07-03-21
428177,Budesonide,300ML,0,11.99,01-12-20
84056,Loratadine,750ML,55,19.99,12-12-20
83290,Aceclofenac,750ML,0,45.99,31-12-20
12528,Fenoprofen,750ML,13,10.49,04-12-20
41498,Choline,750ML,0,27.99,19-01-21
333539,Paracetamol,750ML,0,17.49,07-03-21
